t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL,v4_PERL,Y4_PERL,a5_mpc_base2,v5_mpc_base2,Y5_mpc_base2,a5_mpc_base3,v5_mpc_base3,Y5_mpc_base3
2.5,350,120.5983,9.1422,-0.1048,355,104.5618,8.8094,-0.2412,361,90.33,8.7029,0.4289,364,71.6167,9.2938,-0.0539,372,57.253,9.6333,0.1699,379,28.1551,11.5634,-0.2587,-0.5097300000774491,-0.0539,9.29371,72.57162,-0.1546135262339122,9.531957482958438,58.26124257781484,-0.17442406868153076,9.660594505118059,58.45257797126466
2.6,350,121.5119,9.1307,-0.09,355,105.4416,8.7863,-0.243,361,91.2025,8.7473,0.4856,364,72.546,9.2922,-0.0002,372,58.2171,9.6485,0.1535,379,29.3102,11.5391,-0.234,-0.5016968692679934,-0.0002,9.29369,73.500989,-0.1354275942648214,9.516496130335046,59.21289219084835,-0.16522005778316787,9.643152098249907,59.41689318108965
2.7,350,122.4245,9.1211,-0.073,355,106.3189,8.7607,-0.2943,361,92.0795,8.7942,0.4813,364,73.4754,9.2946,0.0827,372,59.1826,9.6621,0.1508,379,30.4628,11.5133,-0.241,-0.4903609710425242,0.0827,9.30196,74.431185,-0.1146197101539249,9.502953370908564,60.16318752793921,-0.15423290141733345,9.62663009247159,60.37955619033681
2.8,350,123.3363,9.1141,-0.0468,355,107.1934,8.7287,-0.3763,361,92.9612,8.8387,0.3908,364,74.4052,9.3018,0.1727,372,60.1496,9.6774,0.2104,379,31.6129,11.4881,-0.2224,-0.4805746354411601,0.1727,9.319230000000001,75.36310800000001,-0.0952641152628205,9.491491399893173,61.11233666792853,-0.14263865443326462,9.611206802329857,61.340676870569794
2.9,350,124.2475,9.1108,-0.015,355,108.0643,8.6889,-0.4551,361,93.847,8.8778,0.3348,364,75.336,9.3139,0.1483,372,61.1185,9.7012,0.3518,379,32.7606,11.4667,-0.1716,-0.4757185056675512,0.1483,9.334060000000001,76.296514,-0.0796796399470527,9.481964988366888,62.06053316676521,-0.13138755464384178,9.596942936886531,62.30037116425845
3.0,350,125.1587,9.112,0.0484,355,108.9309,8.6429,-0.506,361,94.7365,8.911,0.2813,364,76.2682,9.33,0.1849,372,62.0904,9.7372,0.4979,379,33.9066,11.4522,-3.4138,-0.4777737753120514,0.0844970345497131,9.342509703454972,77.2307649703455,-0.0646353481120476,9.473997024372183,63.00793286920244,-0.1197978710440661,9.583804181422147,63.25875158240066
3.1,350,126.0701,9.1176,0.0975,355,109.7927,8.5933,-0.5311,361,95.629,8.9391,0.239,364,77.2021,9.349,0.2053,372,63.0664,9.7832,0.4976,379,35.0515,11.4462,-0.7439,-0.4863630044912921,0.1960976719856262,9.362119470653534,78.16697691741086,-0.0543454439933328,9.467533489560978,63.95468621815853,-0.1092499713150235,9.57182439431774,64.21593402183244
3.2,350,126.9823,9.126,0.1202,355,110.6494,8.5418,-0.5243,361,96.5241,8.9632,0.2133,364,78.138,9.3689,0.2065,372,64.0473,9.8346,0.5264,379,36.1962,11.4479,2.3308,-0.5002946298933745,0.1723504066467285,9.379354511318207,79.10491236854267,-0.0479030838530036,9.462098945161644,64.9008961126747,-0.09963914685802769,9.560899397186239,65.17202396155106
3.3,350,127.8954,9.1359,0.1235,355,111.501,8.4889,-0.5378,361,97.4215,8.9846,0.1903,364,79.0759,9.3884,0.1711,372,65.0334,9.8873,0.5256,379,37.3413,11.454,3.3037,-0.517234509150509,0.1881918311119079,9.398173694429397,80.04472973798562,-0.043877371320172,9.457308636776345,65.84662697635233,-0.09068701119321461,9.550935482500435,66.12711750980111
3.4,350,128.8096,9.148,0.1635,355,112.3472,8.4348,-0.549,361,98.3209,9.0036,0.17,364,80.0156,9.4066,0.1582,372,66.0248,9.9393,0.5102,379,38.487,11.4599,0.0795,-0.535296075375411,0.1455185413360595,9.412725548563003,80.98600229284192,-0.0404593740914594,9.452920899644326,66.79191906631675,-0.08215494747923972,9.541866781381113,67.08130418793922
3.5,350,129.7253,9.1652,0.2453,355,113.1879,8.38,-0.5517,361,99.2221,9.0206,0.1513,364,80.9571,9.4232,0.1424,372,67.0212,9.9892,0.4468,379,39.6331,11.4622,-0.0035,-0.5534468948155281,0.1428275108337402,9.427008299646378,81.92870312280655,-0.041941903537884,9.44887496223518,67.73680656254027,-0.07578862422645381,9.533651286633189,68.03466931660253
3.6,350,130.6431,9.1904,0.3515,355,114.0232,8.3255,-0.5196,361,100.1249,9.0357,0.1327,364,81.9001,9.4373,0.1126,372,68.0224,10.036,0.4144,379,40.7792,11.4595,-0.0879,-0.571210835122453,0.1291065216064453,9.439918951807023,82.87269501798725,-0.0452106175626942,9.444680771881393,68.68127463972841,-0.07114721801402323,9.526072424210543,68.9872765590236
3.7,350,131.5638,9.2242,0.4045,355,114.8531,8.2729,-0.4957,361,101.0292,9.0491,0.1169,364,82.8443,9.4468,0.1054,372,69.0282,10.0786,0.3696,379,41.9248,11.4528,-0.1375,-0.5875685422219958,0.091296374797821,9.449048589286804,83.81759987691593,-0.0500458145165881,9.440159710125124,69.62529061074093,-0.06878091979495579,9.518957702409141,69.93917232926451
3.8,350,132.4883,9.2654,0.4715,355,115.6779,8.2232,-0.4618,361,101.9346,9.0607,0.102,364,83.7892,9.4494,-0.023,372,70.0378,10.1149,0.3,379,43.0697,11.445,-0.0938,-0.6001458053610966,0.0885652303695678,9.457905112323761,84.76339038814831,-0.05789838323193,9.435155128673465,70.56880612360828,-0.06925308066907412,9.512079610429645,70.89038029030746
3.9,350,133.4172,9.3122,0.5237,355,116.4979,8.1773,-0.4235,361,102.8412,9.0709,0.0885,364,84.7338,9.444,-0.1505,372,71.0507,10.1423,-0.0649,379,44.2138,11.4386,-0.0662,-0.6065162276846693,-0.0571934580802917,9.452185766515733,85.70860896479988,-0.0676110306791819,9.429365290350272,71.5117426526433,-0.07223767870509365,9.505154302362737,71.84089572054374
4.0,350,134.351,9.3641,0.5821,355,117.3136,8.1355,-0.3768,361,103.7488,9.0797,0.0715,364,85.6776,9.4319,-0.2395,372,72.0657,10.1587,-0.0319,379,45.3574,11.4326,-0.0829,-0.6049643830242877,-0.1490410268306732,9.437281663832664,86.65233713118315,-0.0772588992031277,9.422604187282356,72.45400307137155,-0.07665681611202799,9.497930534492227,72.79068877399297
4.1,350,135.2903,9.4224,0.6305,355,118.1252,8.0979,-0.3355,361,104.6571,9.0875,0.0632,364,86.62,9.4161,-0.1499,372,73.0803,10.1317,-0.0069,379,46.5001,11.4222,-0.177,-0.5967550727077896,-0.2042180895805359,9.41685985487461,87.59402311667061,-0.0817329565494929,9.414878297362042,73.39549090110775,-0.08035356265180868,9.490264852881024,73.73971525928107
4.2,350,136.2358,9.4882,0.7091,355,118.9334,8.0647,-0.2953,361,105.5662,9.0943,0.0549,364,87.5608,9.3999,-0.1393,372,74.0935,10.1323,0.0034,379,47.6414,11.403,-0.2477,-0.5847349354961143,-0.0793244838714599,9.408927406487464,88.53491585731936,-0.086739437814695,9.406705001707094,74.33616140127846,-0.0844893098597712,9.482229496615844,74.68793820894265
4.3,350,137.1883,9.5605,0.7634,355,119.7384,8.0352,-0.2629,361,106.4759,9.0997,0.0403,364,88.5001,9.3857,-0.113,372,75.1067,10.1322,0.0088,379,48.7804,11.376,-0.3055,-0.5722768736510336,-0.1659034192562103,9.392337064561843,89.47414956377554,-0.0857796277559427,9.398031057925625,75.27596450707102,-0.08653916825005506,9.473780565629866,75.63531626550564
4.4,350,138.1481,9.6359,0.7719,355,120.5405,8.0084,-0.2443,361,107.386,9.1027,0.0187,364,89.4381,9.3749,-0.0808,372,76.1201,10.1358,0.0599,379,49.9165,11.3464,-0.3014,-0.5621650879677169,-0.12428018450737,9.379909046111107,90.41214046838667,-0.0809646942351219,9.38945309515003,76.21490981658603,-0.0866837861387522,9.46512664880486,76.58182893038612
4.5,350,139.1154,9.7099,0.6877,355,121.3401,7.9829,-0.2394,361,108.2962,9.1015,-0.0533,364,90.3753,9.3678,-0.1204,372,77.1341,10.1438,0.0919,379,51.0497,11.3179,-0.2835,-0.5564893312841653,-0.0905703902244567,9.370852007088661,91.34922566909552,-0.0758918483284648,9.381356625726518,77.15304547915869,-0.08543395702571797,9.456458270190986,77.52747475740523
4.6,350,140.0898,9.7789,0.6279,355,122.1372,7.9579,-0.2321,361,109.206,9.0946,-0.1401,364,91.3119,9.3647,-0.0228,372,78.1489,10.152,0.064,379,52.1801,11.2892,-0.3106,-0.5567591482675802,-0.1523126661777496,9.355620740470886,92.28478774314262,-0.0696495661119439,9.37376744089367,78.09042222324805,-0.08237528186022797,9.447914874488413,78.47226624485407
4.7,350,141.0708,9.8415,0.5657,355,122.9318,7.935,-0.2017,361,110.1148,9.0815,-0.2268,364,92.2484,9.3662,0.0927,372,79.1642,10.1547,-0.0181,379,53.3073,11.256,-0.3803,-0.5643220930851586,0.0176827907562255,9.35738901954651,93.22052664509727,-0.0610986271122765,9.366802484282475,79.0271024716763,-0.07693122524425015,9.43967734630239,79.4162339794843
4.8,350,142.0578,9.898,0.5112,355,123.7244,7.9167,-0.1089,361,111.0221,9.0626,-0.2364,364,93.1854,9.373,0.2209,372,80.1794,10.1489,-0.1278,379,54.4309,11.2161,-0.4495,-0.5804364828736872,0.0520306825637817,9.362592087802888,94.15678585387755,-0.0522856266080809,9.36069262157125,79.96317173383343,-0.0701429933020472,9.431984223777965,80.35943240186211
4.9,350,143.0502,9.9492,0.4709,355,124.5154,7.9046,-0.0626,361,111.9271,9.0382,-0.2921,364,94.1233,9.3848,0.1198,372,81.1936,10.1356,-0.2046,379,55.5503,11.1718,-0.4719,-0.6060446758214577,0.166900098323822,9.379282097635269,95.09471406364108,-0.0497585090059155,9.355464058910442,80.89871813972448,-0.06445239078012611,9.42496992444776,81.30192939430688
5.0,350,144.0474,9.9958,0.4315,355,125.3056,7.8982,-0.0283,361,112.8295,9.0089,-0.3455,364,95.0625,9.3996,0.1306,372,82.2063,10.1172,-0.2559,379,56.6653,11.128,-0.3748,-0.6412235866439754,0.0113429427146911,9.380416391906738,96.03275570283176,-0.0459156435761517,9.350488208009851,81.83376696052545,-0.05841978825684599,9.418524685369748,82.24378186284385
5.1,350,145.0492,10.039,0.4028,355,126.0953,7.8957,-0.0072,361,113.7286,8.9746,-0.3998,364,96.0031,9.4133,0.103,372,83.2168,10.0941,-0.2903,379,57.7761,11.0888,-0.3189,-0.6839918332271406,0.0915172696113586,9.389568118867874,96.97171251471855,-0.0491574213078966,9.345896643652235,82.76835662489069,-0.05516707801599035,9.412682706544064,83.18505013349825
5.2,350,146.0551,10.0795,0.3816,355,126.8849,7.896,0.0205,361,114.6241,8.9352,-0.4325,364,96.9449,9.4224,0.0503,372,84.2247,10.0636,-0.3938,379,58.8834,11.0565,-0.2519,-0.7304531518012963,0.06316739320755,9.39588485818863,97.9113010005374,-0.0569417677281443,9.340980901521448,83.70245471504283,-0.054369035651909564,9.407165998742466,84.1257667333725
5.3,350,147.065,10.1179,0.3552,355,127.6746,7.8993,0.0625,361,115.5154,8.8906,-0.4855,364,97.8873,9.4252,-0.0046,372,85.229,10.0224,-0.5331,379,59.9878,11.032,-0.1835,-0.7769585851034172,-0.013156235218048,9.394569234666825,98.85075792400409,-0.0699441244430614,9.335286724748633,84.6359833875177,-0.05639926011710429,9.401729095177275,85.06593964289023
5.4,350,148.0785,10.1537,0.3289,355,128.4649,7.9061,0.1109,361,116.402,8.8414,-0.5275,364,98.8297,9.4225,-0.0634,372,86.2286,9.9689,-0.6696,379,61.0902,11.015,-0.0649,-0.8216368101568599,-0.064781367778778,9.388091097888946,99.78956703379299,-0.0815554763099759,9.328292312304326,85.56881261874813,-0.05929825767167191,9.396089169165565,86.00554855980678
5.5,350,149.0956,10.1866,0.2998,355,129.256,7.9168,0.1603,361,117.2835,8.7891,-0.5491,364,99.7716,9.4158,-0.1033,372,87.2223,9.9054,-0.6802,379,62.1912,11.0052,-0.0322,-0.864909587510083,-0.1265470385551452,9.375436394033432,100.72711067319634,-0.096311374985567,9.320136764673329,86.50082629521546,-0.06437559126657874,9.390159343398398,86.94456449414662
5.6,350,150.1157,10.2165,0.2705,355,130.0484,7.9314,0.1781,361,118.1598,8.7357,-0.5289,364,100.7127,9.4064,-0.134,372,88.2094,9.8363,-0.7099,379,63.2915,11.0009,-0.0104,-0.9074844403678736,-0.1560674309730529,9.359829650936128,101.66309363828995,-0.1110045325697736,9.310505627174772,87.43187685793295,-0.07041348050903845,9.38372178427174,87.8829366725738
5.7,350,151.1387,10.2433,0.2341,355,130.8425,7.9499,0.2211,361,119.0307,8.683,-0.5162,364,101.6528,9.3947,-0.1364,372,89.1895,9.7656,-0.7142,379,64.3916,11.0007,0.0089,-0.9495413853568088,-0.1823914051055908,9.341590510425569,102.59725268933249,-0.1241074420592578,9.299405173917794,88.36181737532473,-0.07674622927524086,9.376680436220836,88.82060471619587
5.8,350,152.1642,10.2671,0.2058,355,131.6386,7.9725,0.2639,361,119.8964,8.6317,-0.5,364,102.5915,9.3808,-0.1578,372,90.1625,9.6946,-0.7158,379,65.4919,11.0052,0.0683,-0.9904029337209332,-0.2033030390739441,9.321260206518174,103.52937870998431,-0.1357989135632564,9.286994429711868,89.29051681829591,-0.08328674947274249,9.369005813293311,89.75750529752521
5.9,350,153.192,10.2878,0.1774,355,132.4372,7.9988,0.3015,361,120.7571,8.5818,-0.4893,364,103.5288,9.365,-0.1787,372,91.1284,9.6234,-0.7166,379,66.5928,11.014,0.1036,-1.0295195312633827,-0.2114439606666565,9.300115810451508,104.45939029102946,-0.1466881478220702,9.273414538355542,90.21785827213148,-0.09009687592662391,9.360677138346038,90.69357301135982
6.0,350,154.2216,10.3054,0.149,355,133.2385,8.0279,0.297,361,121.6128,8.5323,-0.4868,364,104.4644,9.3472,-0.201,372,92.0871,9.5516,-0.7228,379,67.6948,11.0245,0.0992,-1.067143368724316,-0.2588086128234863,9.27423494916916,105.38681378594637,-0.1563028572552547,9.258745723573336,91.1437328444888,-0.09687332994988508,9.351667450753375,91.62873975643515
6.1,350,155.2529,10.3199,0.1104,355,134.0428,8.0581,0.2979,361,122.4636,8.4823,-0.4953,364,105.3982,9.3273,-0.2017,372,93.0387,9.4791,-0.7323,379,68.7977,11.0334,0.0735,-1.1036655433418996,-0.2556241154670715,9.248672537622452,106.31168103970862,-0.1648996588002672,9.24311543784781,92.0680443882736,-0.10344854996916486,9.341980117758386,92.56293776821099
6.2,350,156.2855,10.3314,0.0843,355,134.8501,8.0875,0.2825,361,123.3093,8.4319,-0.496,364,106.3298,9.3059,-0.2096,372,93.9829,9.4057,-0.7396,379,69.9013,11.0397,0.115,-1.1394582611464896,-0.258410096168518,9.2228315280056,107.23396419250918,-0.1730069952417023,9.226625471967784,92.99070693547036,-0.10972021919758924,9.33163526276147,93.49610129448715
6.3,350,157.319,10.3399,0.0607,355,135.6602,8.1154,0.2663,361,124.15,8.3827,-0.4712,364,107.2594,9.2849,-0.1946,372,94.9198,9.3322,-0.7197,379,71.0054,11.0429,0.0395,-1.1751264943124586,-0.2741756439208984,9.195413963613511,108.15350558887053,-0.1799963641064876,9.209324772443614,93.91163941271472,-0.11533620557742832,9.32066324084171,94.42816761857131
6.4,350,158.3533,10.3459,0.0413,355,136.4731,8.1422,0.2771,361,124.986,8.3374,-0.4093,364,108.1869,9.2663,-0.1649,372,95.8494,9.2598,-0.7028,379,72.1097,11.0419,-0.0851,-1.2120645222512585,-0.2442271709442138,9.170991246519089,109.07060471352244,-0.1857850941119446,9.191325136032964,94.83077192631802,-0.1201813130606241,9.309129620283969,95.35908058059971
6.5,350,159.3881,10.3496,0.0373,355,137.2887,8.1693,0.2865,361,125.8177,8.2974,-0.3564,364,109.1127,9.2502,-0.1521,372,96.7719,9.1894,-0.6796,379,73.2135,11.0348,-0.2536,-1.2509526129163095,-0.2352256774902343,9.147468678770066,109.98535158139946,-0.1918961140059913,9.172746626621771,95.7480465889802,-0.124748118130981,9.297111488977906,96.28879172949749
6.6,350,160.4231,10.3502,-0.0201,355,138.1071,8.1977,0.3031,361,126.6457,8.262,-0.3204,364,110.037,9.2349,-0.1567,372,97.6874,9.1216,-0.653,379,74.3163,11.0212,-0.1759,-1.2910640723608624,-0.2244253158569336,9.125026147184371,110.89785419611789,-0.1992993023180056,9.153557015221171,96.66340229050232,-0.12935286833724974,9.284636677164809,97.21725539721396
6.7,350,161.4579,10.3462,-0.1014,355,138.9283,8.2281,0.3282,361,127.4703,8.2295,-0.3026,364,110.9597,9.2185,-0.1743,372,98.5963,9.0567,-0.6079,379,75.4176,11.0038,-0.1972,-1.330557406088239,-0.2520170211791992,9.099824445066453,111.80783664062454,-0.2071277015649805,9.133627084989373,97.57676499900126,-0.13375199883348587,9.271701390331083,98.14442553624707
6.8,350,162.492,10.3367,-0.186,355,139.7528,8.2617,0.3783,361,128.2917,8.1985,-0.2957,364,111.8806,9.2009,-0.1797,372,99.4989,8.9955,-0.5701,379,76.517,10.9854,-0.1954,-1.367919444329306,-0.248769998550415,9.07494744521141,112.71533138514567,-0.216821399998307,9.112914314832874,98.48805643048456,-0.1384135861304876,9.258326190447734,99.07025815529184
6.9,350,163.525,10.3226,-0.1907,355,140.581,8.3005,0.444,361,129.11,8.1686,-0.2851,364,112.7999,9.1839,-0.18,372,100.3956,8.9383,-0.5303,379,77.6146,10.9662,-0.2159,-1.4037843356058235,-0.2562786340713501,9.049319581804276,113.62026334332612,-0.227541160981471,9.091232174833044,99.39717964796785,-0.1432247686348055,9.244484831834686,99.99470663847532
7.0,350,164.5559,10.2957,-0.2092,355,141.4133,8.346,0.519,361,129.9255,8.1399,-0.2724,364,113.7175,9.1686,-0.1602,372,101.2868,8.8853,-0.4896,379,78.7101,10.9428,-0.2811,-1.4408981368388567,-0.2506107091903686,9.02425851088524,114.52268919441462,-0.23913261748132,9.068478058734897,100.30402745384134,-0.14844163931199417,9.230162354971206,100.91772287397242
7.1,350,165.5846,10.2779,-0.2126,355,142.2505,8.3979,0.5796,361,130.7381,8.1128,-0.254,364,114.6336,9.1535,-0.173,372,102.1729,8.8369,-0.4301,379,79.8028,10.9119,-0.373,-1.4806069507491644,-0.237076997756958,9.000550811109543,115.42274427552559,-0.2518182529674126,9.044564796986764,101.20848393354004,-0.15461406598199987,9.215318191040007,101.83925469307644
7.2,350,166.6115,10.2594,-0.2234,355,143.0931,8.4538,0.5552,361,131.5481,8.0878,-0.2316,364,115.548,9.135,-0.2377,372,103.0545,8.794,-0.3739,379,80.892,10.8732,-0.4468,-1.5207343509390403,-0.2741401195526123,8.973136799154283,116.320057955441,-0.2665802822550919,9.019382971690025,102.11042223070902,-0.16265109897017335,9.199856784441806,102.7592403715206
7.3,350,167.6364,10.239,-0.242,355,143.9413,8.5104,0.5429,361,132.3558,8.065,-0.2085,364,116.4602,9.1088,-0.329,372,103.932,8.7571,-0.3171,379,81.9772,10.8296,-0.4763,-1.5556146398083,-0.3325762748718261,8.9398791716671,117.21404587260773,-0.2829430694448765,8.992724943464514,103.00969472505548,-0.1728384246577043,9.18359167454479,103.6775995389751
7.4,350,168.659,10.214,-0.3059,355,144.795,8.5644,0.5064,361,133.1613,8.0446,-0.1858,364,117.3693,9.0725,-0.4431,372,104.8062,8.7256,-0.2739,379,83.0579,10.7851,-0.4473,-1.5785116797522707,-0.4015085697174072,8.89972831469536,118.10401870407725,-0.3005233551238623,8.964430636520026,103.90613778870748,-0.18508154231666551,9.166307832079019,104.594230322183
7.5,350,169.6789,10.1826,-0.3834,355,145.6539,8.6145,0.4659,361,133.9648,8.0261,-0.1719,364,118.2742,9.0265,-0.5367,372,105.6773,8.6974,-0.2689,379,84.1343,10.7421,-0.4249,-1.585111881517926,-0.4662942886352539,8.853098885831834,118.98932859266043,-0.3190696080612243,8.93437830100764,104.79957561880823,-0.19907783981057822,9.147799677847352,105.50901028996773
7.6,350,170.6952,10.1444,-0.4545,355,146.5177,8.6608,0.4433,361,134.7665,8.008,-0.2005,364,119.1743,8.9742,-0.5763,372,106.5457,8.6706,-0.265,379,85.2064,10.7005,-0.4205,-1.5755954663039078,-0.5459084510803223,8.798508040723801,119.86917939673282,-0.3349804597239333,8.902471340201519,105.6898227528284,-0.21330572273276324,9.127891893866295,106.42179947935438
7.7,350,171.7074,10.1004,-0.4762,355,147.386,8.7046,0.423,361,135.5663,7.9879,-0.2361,364,120.069,8.9203,-0.5224,372,107.4114,8.6439,-0.2653,379,86.2743,10.6577,-0.4504,-1.5555747669704896,-0.55439293384552,8.74306874733925,120.74348627146674,-0.3459834418591838,8.868973294229125,106.57672008225131,-0.2265868843155,9.106561321593018,107.33245561151367
7.8,350,172.7151,10.052,-0.5148,355,148.2586,8.7468,0.4112,361,136.3639,7.9638,-0.289,364,120.9584,8.867,-0.516,372,108.2745,8.6174,-0.2623,379,87.3377,10.6108,-0.5085,-1.5333831365124746,-0.4981069564819336,8.693258051691055,121.61281207663583,-0.3541232718328007,8.834374950043207,107.4601575772556,-0.23895572231248702,9.083902633161468,108.24084587482983
7.9,350,173.7177,10.0004,-0.5418,355,149.1353,8.7881,0.4073,361,137.1588,7.9347,-0.3433,364,121.8424,8.8141,-0.5142,372,109.1349,8.5913,-0.2492,379,88.3962,10.5589,-0.5578,-1.5138087245812086,-0.5415667295455933,8.639101378736497,122.4767222145095,-0.3582068539810568,8.798962622859927,108.3400538395416,-0.24957228266953324,9.06000706093022,109.14684658092284
8.0,350,174.715,9.9466,-0.5599,355,150.0162,8.8293,0.4012,361,137.9506,7.9011,-0.3533,364,122.7213,8.7627,-0.4851,372,109.9928,8.5657,-0.2434,379,89.4493,10.503,-0.5909,-1.4974382254747498,-0.5340486168861389,8.585696517047882,123.33529186621428,-0.3574659371145521,8.763141937461821,109.2163680332878,-0.2577735569441474,9.035049832663267,110.05035156418919
8.1,350,175.7069,9.8911,-0.5628,355,150.9012,8.8705,0.3983,361,138.7389,7.8641,-0.3798,364,123.5952,8.7166,-0.3948,372,110.8481,8.541,-0.233,379,90.4967,10.4444,-0.6138,-1.4857392957129882,-0.4976836442947387,8.535928152618409,124.18888468147611,-0.3528118251379369,8.727395343750366,110.08910756766284,-0.26360990555443137,9.009272476968853,110.95127881188606
8.2,350,176.6932,9.8343,-0.5776,355,151.7902,8.9106,0.3807,361,139.5233,7.8253,-0.3882,364,124.465,8.6784,-0.314,372,111.7011,8.5179,-0.212,379,91.5381,10.3837,-0.6736,-1.483525736456095,-0.4095999002456665,8.494968162593842,125.03838149773549,-0.3472185768681291,8.692114161236573,110.95831898378653,-0.26783338499476494,8.98291148641341,111.84956996052739
8.3,350,177.6737,9.776,-0.5912,355,152.6831,8.9481,0.3488,361,140.3039,7.787,-0.3705,364,125.3313,8.6476,-0.2576,372,112.5518,8.4975,-0.141,379,92.5733,10.3208,-0.6963,-1.493953509632594,-0.3652222156524658,8.458445941028595,125.88422609183834,-0.3389860080403541,8.65739230354976,111.82405821414147,-0.2700049027309123,8.956128147913933,112.7451827753188
8.4,350,178.6483,9.7169,-0.5945,355,153.5797,8.9822,0.3058,361,141.0809,7.7519,-0.2859,364,126.1947,8.6212,-0.2336,372,113.4007,8.4805,-0.1139,379,93.6011,10.2358,-0.7154,-1.5149958876461365,-0.3355056047439575,8.424895380554199,126.72671562989376,-0.3299489876730602,8.623493702745725,112.68640758441606,-0.2709398421996233,8.929127657640842,113.63809554108286
8.5,350,179.6171,9.6585,-0.5467,355,154.4794,9.0129,0.2752,361,141.8546,7.7222,-0.2312,364,127.0556,8.5966,-0.2379,372,114.2481,8.4676,-0.0806,379,94.6214,10.1696,-0.7307,-1.5406786681291231,-0.314099907875061,8.393485389766694,127.56606416887044,-0.3212898985552139,8.590498803978418,113.5454574648139,-0.27128365010420036,8.90203367342088,114.52829890842494
8.6,350,180.5802,9.6034,-0.5043,355,155.3821,9.0405,0.2476,361,142.6257,7.6989,-0.1746,364,127.9141,8.5728,-0.2303,372,115.0945,8.4602,-0.0296,379,95.635,10.1021,-0.6862,-1.5657033091006942,-0.3027806282043457,8.36320732694626,128.40238490156506,-0.3139100468601553,8.558369814122896,114.4012944462262,-0.27154102739989466,8.87490530841046,115.415789439266
8.7,350,181.538,9.5533,-0.4488,355,156.2874,9.0652,0.2205,361,143.3947,7.6818,-0.1232,364,128.7702,8.5497,-0.2246,372,115.9406,8.461,0.0662,379,96.6418,10.0333,-0.699,-1.5875642079585477,-0.2765935659408569,8.335547970352174,129.23593969860028,-0.3070018166140217,8.52697880943688,115.2539923271699,-0.2716091637509774,8.84775120567047,116.30056455983305
8.8,350,182.4911,9.5089,-0.3988,355,157.195,9.0871,0.1994,361,144.1623,7.6704,-0.8656,364,129.624,8.5272,-0.2184,372,116.7872,8.4718,0.1935,379,97.6416,9.9631,-0.7134,-1.605977576214997,-0.2646640539169311,8.30908156496048,130.06684785509634,-0.3003445270488687,8.496278627775478,116.10362018994743,-0.27158288348584964,8.820590289295373,117.18262358876257
8.9,350,183.44,9.4687,-0.3811,355,158.1047,9.1069,0.1811,361,144.929,7.6646,-0.3102,364,130.4757,8.5054,-0.2216,372,117.6355,8.493,0.3147,379,98.6343,9.8916,-0.7256,-1.6208333554336225,-0.2635154724121094,8.282730017719269,130.89512085686826,-0.2936043858844863,8.46624417507059,116.9502446074545,-0.27151807795893723,8.793432000946789,118.06196678885726
9.0,350,184.385,9.4308,-0.3666,355,159.0163,9.1251,0.1694,361,145.6955,7.6645,0.302,364,131.3252,8.4841,-0.2198,372,118.4863,8.5232,0.4103,379,99.6199,9.8196,-0.7036,-1.6321549151724208,-0.2628517150878906,8.25644484621048,131.7207653414893,-0.2861640867090469,8.436883736482143,117.79393298110271,-0.271315885835462,8.766280193150894,118.93859480817235
9.1,350,185.3262,9.3941,-0.3594,355,159.9296,9.1422,0.1603,361,146.4623,7.6711,1.0236,364,132.1725,8.4623,-0.2341,372,119.3404,8.5595,0.3883,379,100.5983,9.7488,-0.6822,-1.639123747282132,-0.2507417201995849,8.231370674190522,132.54390240890837,-0.2786246995211637,8.408267327811238,118.63475971388384,-0.2712119155850221,8.739148604567347,119.81250966862908
9.2,350,186.2638,9.358,-0.3531,355,160.8447,9.1582,0.1435,361,147.2301,7.6854,0.2199,364,133.0175,8.4383,-0.2629,372,120.1983,8.5985,0.4001,379,101.5698,9.6808,-0.6489,-1.6391419306027477,-0.2526004314422607,8.206110631046295,133.36451347201302,-0.2707287055315793,8.380404857859121,119.47280019966976,-0.2710711890983327,8.712027413008846,120.68371240992997
9.3,350,187.1979,9.3226,-0.342,355,161.7612,9.1725,0.1247,361,148.0005,7.7219,0.3113,364,133.86,8.4116,-0.2668,372,121.0602,8.6384,0.408,379,102.5346,9.616,-0.6175,-1.6283961602472037,-0.2652461528778076,8.179586015758515,134.18247207358885,-0.2611179242029781,8.353331987305964,120.30813339840034,-0.2703426392008718,8.684920294099012,121.55220443933987
9.4,350,188.1284,9.2881,-0.3316,355,162.6791,9.1847,0.1042,361,148.7741,7.7505,0.3758,364,134.6997,8.3832,-0.2736,372,121.9261,8.6794,0.4214,379,103.4932,9.5544,-0.5533,-1.594057149829131,-0.2328978776931762,8.156296227989197,134.99810169638778,-0.2508281390829527,8.327220194885665,121.14085541788891,-0.2689765257976127,8.657886030178924,122.41799304235778
9.5,350,189.0556,9.255,-0.3137,355,163.598,9.1951,0.0908,361,149.5508,7.783,0.4023,364,135.5367,8.3554,-0.2554,372,122.7961,8.7213,0.4115,379,104.4457,9.497,-0.5049,-1.5605344256573177,-0.2426961660385131,8.132026611385346,135.81130435752632,-0.2390729563492832,8.30213738097737,121.97106915598668,-0.26639404234057007,8.630988377599163,123.28109188011769
