Time,Speed1,E1,N1,Speed2,E2,N2,IVS1,A1,A2
498.8000000000005,13.31727273,-222.7943217849261,-872.8679365845747,14.483636359999998,-237.94467492847863,-844.9515778263002,26.917498117985502,-0.04949489999976376,-0.03030309999986581
498.9000000000004,13.317777779999972,-222.1131842601585,-874.0113018538092,14.483333330000002,-237.2898834441312,-846.2428511035419,26.80020588005107,0.005050499999733308,-0.00303029999996433
499.0000000000005,13.312727269999998,-221.42856809025608,-875.1524504689497,14.483636359999998,-236.63139721166212,-847.5326039949448,26.68247900708664,-0.050505099999666944,0.0030302999999557174
499.1000000000004,13.312222219999995,-220.74172752393864,-876.2922267725836,14.483333330000011,-235.96933016020904,-848.8205776034984,26.564734002653445,-0.005050500000032418,-0.0030302999998737894
499.20000000000056,13.310909090000004,-220.0507985849769,-877.4294722899582,14.486363639999974,-235.30326235957213,-850.1060310403809,26.447300856831497,-0.013131299999891004,0.030303099999583208
499.3000000000005,13.311111109999992,-219.3565742488676,-878.5648604071547,14.480000000000004,-234.6334151560669,-851.3896391490109,26.32990206132088,0.002020199999873263,-0.06363639999971976
499.4000000000004,13.309090909999997,-218.6587687809493,-879.6976802226193,14.48090908999998,-233.95974039928603,-852.6708492361586,26.212516411262733,-0.020201999999981284,0.009090899999768644
499.5000000000005,13.30777777999998,-217.95768117394508,-880.8280790703758,14.47666666999996,-233.2824590092368,-853.9500335043106,26.09491191248818,-0.013131300000139694,-0.04242420000014387
499.6000000000004,13.30363636,-217.25376694948736,-881.9565654339264,14.468181819999945,-232.60147746697905,-855.2264500744873,25.977901960354902,-0.04141419999984067,-0.0848485000002225
499.70000000000056,13.303333329999992,-216.5467450717202,-883.0832536397412,14.454444449999931,-231.91707670041032,-856.4997850103188,25.862131073211824,-0.0030303000000800624,-0.13737369999994886
499.8000000000005,13.301818179999994,-215.8362734586608,-884.2071510291465,14.439090909999932,-231.2297929489937,-857.7689907779338,25.7480835282759,-0.01515149999998206,-0.15353540000004792
499.9000000000004,13.301111109999995,-215.1225728222172,-885.329269885448,14.424444449999946,-230.53952069713128,-859.0353054917152,25.63540100321353,-0.007070699999999666,-0.14646460000007241
500.0000000000005,13.29999999999999,-214.4059973682132,-886.4497363103022,14.412727269999984,-229.8461453182412,-860.2984703616678,25.52417646948913,-0.01111110000003895,-0.11717179999946484
500.1000000000004,13.297777780000002,-213.68689689886045,-887.5683580284539,14.408888889999991,-229.1497191838549,-861.5590686435733,25.41358567950238,-0.0222221999998975,-0.038383799999958605
500.20000000000056,13.298181819999998,-212.9645162108031,-888.6845253542133,14.407272729999969,-228.44959331026212,-862.8172129716162,25.30305902002736,0.004040399999952799,-0.016161600000201993
500.3000000000005,13.297777779999992,-212.23856584889117,-889.7982845074597,14.399999999999974,-227.7460025690889,-864.0728035477204,25.192992014128503,-0.00404040000006627,-0.07272729999997544
500.4000000000004,13.296363639999996,-211.5087311385556,-890.908984022822,14.393636359999965,-227.0388486949762,-865.3255248069246,25.08321305670832,-0.014141399999981569,-0.0636364000001829
500.5000000000005,13.295555560000007,-210.77640253606123,-892.0180625281301,14.385555559999965,-226.3285014674265,-866.5756434700724,24.974196312053778,-0.00808079999987007,-0.08080799999989086
500.6000000000004,13.297272730000008,-210.04059853178015,-893.1243288284213,14.377272729999964,-225.6143706120742,-867.8226907707898,24.865524485581737,0.017171700000024954,-0.08282830000008162
500.70000000000056,13.298888889999995,-209.3014681698697,-894.2285588669031,14.368888889999957,-224.8966944923696,-869.0670951847411,24.757539395780803,0.01616159999984672,-0.08383839999996143
500.8000000000005,13.298181820000016,-208.5584950731776,-895.3298513171958,14.359090909999962,-224.17543613346328,-870.3085161934987,24.650017536064965,-0.007070699999796228,-0.09797979999998108
500.9000000000004,13.302222219999996,-207.8116323055937,-896.4290279178772,14.349999999999945,-223.4505059734036,-871.546909036653,24.54367485302955,0.040403999999855986,-0.09090910000030596
501.0000000000005,13.300909090000005,-207.0607902982125,-897.5255500794281,14.338181819999951,-222.7216869719645,-872.7818799105768,24.438321158141168,-0.013131299999891004,-0.11818179999977338
501.1000000000004,13.302222220000004,-206.30683663965752,-898.6200903654022,14.32777777999998,-221.9890741205068,-874.0131047256821,24.334381670610306,0.01313130000000968,-0.10404039999980211
501.20000000000056,13.303636360000004,-205.5485027975663,-899.7125364344438,14.322727269999987,-221.25283403572308,-875.2415747551988,24.23169144082288,0.014141399999976904,-0.05050509999986234
501.3000000000005,13.304444440000012,-204.7872618727,-900.8029794892672,14.319999999999974,-220.51283060019432,-876.4671750482477,24.12955589986988,0.00808080000007925,-0.027272700000145342
501.4000000000004,13.307272729999983,-204.02191406105217,-901.8904078845236,14.31363635999998,-219.76881226675843,-877.6896233191598,24.027872678000808,0.02828289999975825,-0.06363640000002303
501.5000000000005,13.30333333000002,-203.253655478986,-902.9759673294168,14.308888889999963,-219.02087160628943,-878.9089862532862,23.926942626870108,-0.03939399999957471,-0.04747470000011152
501.6000000000004,13.308181820000009,-202.48188141081587,-904.05885856863,14.300909089999974,-218.26904614377423,-880.1253091233368,23.82640316335865,0.048484899999925134,-0.07979799999995915
501.70000000000056,13.309999999999995,-201.70646318384095,-905.1394211858972,14.293333329999967,-217.5136618016376,-881.3385387408753,23.72683111570273,0.018181799999840886,-0.07575759999996702
501.8000000000005,13.309090910000016,-200.9271130129422,-906.216877782878,14.28636363999995,-216.75536804502843,-882.5478325508658,23.62880128391377,-0.009090899999793836,-0.06969690000020169
501.9000000000004,13.31222222,-200.1441132192636,-907.2924783119216,14.275555559999956,-215.9935009157436,-883.7538637212615,23.53227025633301,0.03131309999989194,-0.10808080000009199
502.0000000000005,13.31181818,-199.3578272965281,-908.3655794937904,14.266363639999964,-215.22848010322213,-884.9568894425756,23.436520299030395,-0.004040400000006089,-0.09191919999979598
502.1000000000004,13.31222222000001,-198.56871748186745,-909.436375081104,14.258888889999955,-214.46055564387385,-886.1574291496913,23.341164049849485,0.004040400000104094,-0.07474750000015766
502.20000000000056,13.314545450000017,-197.77598597253228,-910.5054730297466,14.248181819999957,-213.6895690262361,-887.3543011358319,23.24803980826417,0.023232300000039455,-0.10707069999984102
502.3000000000005,13.318888890000007,-196.97990271393195,-911.5721067419404,14.238888889999954,-212.91496971532047,-888.5476285718257,23.1559456151902,0.04343439999992132,-0.09292930000005811
502.4000000000004,13.320909090000002,-196.1795680204069,-912.6357441620816,14.229090909999949,-212.1377134081792,-889.7381437847972,23.064899807328,0.020201999999981284,-0.09797980000019904
502.5000000000005,13.321111110000007,-195.37655634901463,-913.6974336553608,14.21777777999996,-211.3573409468228,-890.9253289092177,22.97503290671791,0.0020202000000474536,-0.11313129999973469
502.6000000000004,13.32272727000002,-194.5693180484941,-914.75537729299,14.209090909999954,-210.57410892423144,-892.1095322149151,22.88562621500398,0.01616160000013216,-0.08686870000013243
502.70000000000056,13.327777780000003,-193.7582007727236,-915.8111299078196,14.197777779999942,-209.7882542469864,-893.2908989413237,22.79778237030509,0.050505099999773526,-0.11313129999996561
502.8000000000005,13.329090910000009,-192.94312139628963,-916.8629665049284,14.185454549999962,-208.9989586613757,-894.4684631688751,22.71046570013718,0.013131300000055506,-0.1232322999998446
502.9000000000004,13.331111110000007,-192.12449087894817,-917.9124498851436,14.176666669999944,-208.20704185463572,-895.6428523025135,22.62468187616799,0.02020200000001681,-0.08787880000030611
503.0000000000005,13.333636360000016,-191.3010825877948,-918.9591062204752,14.164545459999944,-207.41203942706957,-896.8141251618631,22.54045446698395,0.02525250000005138,-0.12121209999983568
503.1000000000004,13.336666669999998,-190.474269938554,-920.003242423366,14.15222221999996,-206.6143754490201,-897.9827999181862,22.457067577619654,0.03030309999984751,-0.12323239999995844
503.20000000000056,13.336363640000016,-189.6449032753471,-921.0453203473048,14.141818179999945,-205.81363688535677,-899.1476354391881,22.375149721972896,-0.003030299999813609,-0.10404040000000964
503.3000000000005,13.340000000000003,-188.8118697569033,-922.0843809256628,14.129999999999937,-205.010232063738,-900.3091279756094,22.294428558138303,0.036363599999885886,-0.11818180000011702
503.4000000000004,13.340909089999997,-187.97495413165703,-923.1207969746443,14.115454549999953,-204.2036764615625,-901.4670656194533,22.21522006680572,0.00909089999994628,-0.1454545000000547
503.5000000000005,13.339999999999993,-187.1348345978086,-924.1552447342284,14.104444449999932,-203.3943691244154,-902.6215938043324,22.137783129108897,-0.009090900000027024,-0.11010100000006319
503.6000000000004,13.338181819999996,-186.2914658482433,-925.185134426178,14.08909090999995,-202.58200888548703,-903.772823507621,22.059810932642748,-0.018181799999988806,-0.15353539999995755
503.70000000000056,13.33666667000001,-185.4452155877843,-926.2127401093694,14.07666666999993,-201.7667652337109,-904.91994501405,21.983643383811145,-0.015151499999831876,-0.12424240000002232
503.8000000000005,13.339090910000008,-184.5961627038517,-927.238330707603,14.06181817999993,-200.94721855404185,-906.0627810774962,21.90870870651689,0.024242399999989058,-0.1484849000000539
503.9000000000004,13.341111109999988,-183.74434191483303,-928.262189685055,14.046666669999944,-200.12480133542752,-907.2019604241192,21.83556797283208,0.02020199999982141,-0.15151510000008994
504.0000000000005,13.338181820000004,-182.89010505432665,-929.2837341882608,14.034545459999954,-199.29850714716704,-908.3371439095644,21.763181139339466,-0.029292899999791018,-0.1212120999997291
504.1000000000004,13.338888890000009,-182.0334441292688,-930.3042209971644,14.024444449999974,-198.469189297085,-909.4687502056256,21.69271961428565,0.0070707000000489375,-0.1010100999998928
504.20000000000056,13.340909090000036,-181.17376823557487,-931.3217472548972,14.017272729999965,-197.63577356835327,-910.5958122681428,21.62313179375548,0.02020200000024361,-0.07171719999999646
504.3000000000005,13.34777778,-180.3110782395715,-932.3375843076146,14.009999999999962,-196.79836921780745,-911.7188354270932,21.555067598379765,0.06868689999966049,-0.0727273000000465
504.4000000000004,13.348181820000011,-179.44511661588322,-933.3511474415476,14.00090908999995,-195.9572750149088,-912.8376701285327,21.48851716854593,0.004040400000124155,-0.09090910000025267
504.5000000000005,13.351111110000016,-178.57612169023926,-934.3627750438376,13.989999999999965,-195.11249244098133,-913.9529481180896,21.42309077083813,0.02929290000000418,-0.10909089999971083
504.6000000000004,13.354545449999994,-177.70475699463768,-935.372038604592,13.981818179999962,-194.2642500884297,-915.0641334251447,21.35858418806032,0.03434339999981898,-0.08181820000010001
504.70000000000056,13.353333330000016,-176.83029762271545,-936.3790513427106,13.972222219999953,-193.41194845681505,-916.171472684028,21.294957529247007,-0.012121199999769579,-0.09595959999996194
504.8000000000005,13.356363639999996,-175.9537110136704,-937.3844191342544,13.961818179999952,-192.5564593773805,-917.2741966754452,21.233195884138013,0.03030309999981252,-0.10404040000004496
504.9000000000004,13.355555560000004,-175.07385748216615,-938.3871528224256,13.951111109999944,-191.6972105262561,-918.372787676932,21.17250715586733,-0.008080799999928565,-0.10707070000023415
505.0000000000005,13.35636364,-174.1915456554886,-939.3875804014554,13.939090909999948,-190.8343333977124,-919.4679482499324,21.11215949183789,0.008080799999941124,-0.12020199999980308
505.1000000000004,13.356666669999996,-173.30650638644437,-940.3860973361908,13.92777777999992,-189.9688992746929,-920.559002494432,21.053822881097435,0.0030302999999626073,-0.11313130000038271
505.20000000000056,13.35636364000001,-172.41845928081295,-941.3823401967064,13.908181819999928,-189.100942256792,-921.6461057406772,20.99729457202252,-0.003030299999849136,-0.19595959999964574
505.3000000000005,13.35888889,-171.5271666206319,-942.3762519402449,13.892222219999914,-188.23109625094344,-922.729617347518,20.94281719949419,0.025252499999899043,-0.1595960000002006
505.4000000000004,13.35909091,-170.6329987531604,-943.3679796662826,13.873636369999913,-187.35913071112583,-923.8087646926836,20.89070245123932,0.0020202000000176684,-0.18585850000028373
505.5000000000005,13.358888890000012,-169.73649109669012,-944.3581096744414,13.85444444999992,-186.48554187556985,-924.884141962238,20.840912879425147,-0.0020201999998875815,-0.19191919999965742
