Time,Speed1,E1,N1,Speed2,E2,N2,IVS1,A1,A2
744.5,18.87666667,-521.8514118582555,1080.9591949599835,18.43777778,-504.1134298351672,1099.496518611567,21.26774130545329,-0.033333299999994875,-0.07676769999998032
744.6,18.87545455,-523.0910364263958,1079.533272619919,18.43090909,-505.4217583200684,1098.1967166751945,21.31173019980441,-0.012121199999978757,-0.06868689999999449
744.7,18.87111111,-524.3230695434221,1078.1017466312892,18.42888889,-506.72341838665625,1096.891763787406,21.356144504683105,-0.04343439999998545,-0.020202000000000123
744.8,18.87,-525.54711255656,1076.663609921839,18.42363636,-508.01811303888326,1095.5797786055507,21.400285793936742,-0.011111100000010922,-0.052525300000046994
744.9,18.87222222,-526.7631369498547,1075.218912718362,18.42111111,-509.3060507984529,1094.2615165901757,21.44451735858412,0.022222199999996584,-0.025252500000009035
745.0,18.86545455,-527.9707838232811,1073.7674096394244,18.42,-510.58691065225867,1092.9370182836717,21.489039763471204,-0.06767670000000574,-0.011111099999962765
745.1,18.85888889,-529.1703716471145,1072.3103345680777,18.41333333,-511.8602846480145,1091.6062670896122,21.533425114021117,-0.06565659999998202,-0.06666669999999802
745.2,18.85636364,-530.361396747688,1070.8473047202983,18.40727273,-513.1253001817266,1090.2690514027972,21.57804197690408,-0.025252499999973508,-0.06060600000000037
745.3,18.84888889,-531.5450145403237,1069.378972158652,18.41,-514.3834802166248,1088.9256599753724,21.622367994548373,-0.07474750000006884,0.0272727000000365
745.4,18.83818182,-532.7200921895669,1067.9057237026911,18.41,-515.6342801500189,1087.5754675841554,21.665247204883208,-0.10707069999999827,0.0
745.5,18.82222222,-533.887213092911,1066.4281772013496,18.41,-516.8786419133967,1086.2192997234292,21.706593962440703,-0.15959599999995003,0.0
745.6,18.80636364,-535.0455271444597,1064.9461198216836,18.41,-518.1155118497809,1084.8559528895323,21.74578277444945,-0.15858579999996128,0.0
745.7,18.78555556,-536.1957747963504,1063.4599322409288,18.41,-519.3454818731717,1083.4863262972517,21.78329127333035,-0.20808079999997162,0.0
745.8,18.76181818,-537.3361417090325,1061.969402800707,18.41,-520.5680465378362,1082.1100087352754,21.818117794253343,-0.23737380000021618,0.0
745.9,18.73777778,-538.4671187966742,1060.474733976413,18.41777778,-521.783487077442,1080.7277414642226,21.850814779152675,-0.24040399999995052,0.07777779999999632
746.0,18.71090909,-539.5887944617509,1058.9755726185656,18.42272727,-522.9922309257252,1079.3385531690194,21.880695432255813,-0.2686868999999092,0.04949489999996655
746.1,18.68555556,-540.7015533165136,1057.473065160738,18.42888889,-524.1941621997498,1077.942668298086,21.90736123273217,-0.2535352999999453,0.06161619999998911
746.2,18.65727273,-541.8045227391372,1055.966434913778,18.43454545,-525.3889456253826,1076.539747531269,21.930809346472014,-0.2828282999999555,0.056565600000007446
746.3,18.63333334,-542.8985688048981,1054.4566537155656,18.43888889,-526.5765220094071,1075.1304831872883,21.951395528922266,-0.23939390000020666,0.043434400000034824
746.4,18.60181819,-543.9828035213943,1052.9427087649703,18.45,-527.7561456376784,1073.714006911277,21.96913447036649,-0.31515149999993436,0.11111109999995566
746.5,18.57111111,-545.0581829758098,1051.4256358923717,18.46111111,-528.9286962399601,1072.2906980043374,21.983545559694218,-0.30707079999992126,0.11111109999999119
746.6,18.53818182,-546.1237704106825,1049.9065263260584,18.47545454,-530.0943636490979,1070.859599604846,21.992303245946253,-0.3292928999999451,0.14343429999997007
746.7,18.50888889,-547.1799234544831,1048.3844678131193,18.48111111,-531.2533833763267,1069.421813914901,21.99706848068244,-0.29292929999990225,0.05656569999998019
746.8,18.47818182,-548.2258266489296,1046.8595008053076,18.48818182,-532.4060624979164,1067.97875791893,21.99826887771786,-0.3070707000002976,0.07070710000007133
746.9,18.44111112,-549.2624477040071,1045.332518817228,18.50111111,-533.5529974995752,1066.5301665926504,21.99522060505852,-0.37070699999992585,0.12929289999995933
747.0,18.40454546,-550.2887572324394,1043.8032517138968,18.51,-534.6933620331381,1065.0756446891714,21.987714244137774,-0.36565659999988964,0.08888889999999461
747.1,18.36000001,-551.3061273281659,1042.2727660297546,18.52,-535.8277796880024,1063.6145071121855,21.974784972937396,-0.44545449999990966,0.09999999999995737
747.2,18.31181819,-552.312770223193,1040.742437884516,18.52727273,-536.9554723921084,1062.1472165795217,21.955091323384146,-0.48181819999988973,0.0727272999999874
747.3,18.25666667,-553.3092237493316,1039.211648124378,18.53666667,-538.0771110415918,1060.674100570618,21.92932294331072,-0.5515152000004917,0.09393940000007478
747.4,18.19272728,-554.2948136456179,1037.6807099144075,18.55,-539.1920024175143,1059.195300609863,21.897356152664077,-0.6393938999998706,0.13333329999998778
747.5,18.13000001,-555.2696440122683,1036.1497772508094,18.56,-540.3006909753981,1057.7101742482164,21.85829078792384,-0.6272726999998562,0.09999999999995737
747.6,18.06636364,-556.2337495929306,1034.6200783828197,18.57,-541.4025686353932,1056.2191742627876,21.81185631095424,-0.6363636999998664,0.0999999999999929
747.7,17.99777778,-557.1873562961086,1033.091476375805,18.57777778,-542.4980766617068,1054.721859031015,21.757670724748703,-0.6858585999998329,0.07777779999999632
747.8,17.93636364,-558.1294342332608,1031.563172326322,18.58,-543.5860139283193,1053.218639886633,21.69682660031804,-0.6141414000005597,0.022222199999986317
747.9,17.87111112,-559.0609134975416,1030.0356296253724,18.58777778,-544.6664460116933,1051.7096604575631,21.62953775130125,-0.6525251999998654,0.07777779999999632
748.0,17.80818183,-559.9801175949651,1028.5081716513198,18.59,-545.7396018994904,1050.1948195568016,21.55522834946899,-0.6292928999998527,0.022222199999996584
748.1,17.74555556,-560.8879728007183,1026.981129249825,18.59333333,-546.8059435728987,1048.6744403118032,21.47416477163833,-0.6262626999998485,0.033333299999994875
748.2,17.68636364,-561.7829126423263,1025.4536654176677,18.59090909,-547.8647374710105,1047.1485087228618,21.38660525257094,-0.591919199999865,-0.02424239999999304
748.3,17.62555556,-562.6666852106207,1023.9266127357153,18.58666667,-548.9162861435218,1045.617301418562,21.29288953407924,-0.6080808000005634,-0.04242420000004494
748.4,17.56363637,-563.540225543878,1022.4011647925564,18.57727273,-549.9597318864556,1044.0812303612995,21.19331910996908,-0.6191918999998349,-0.09393939999996799
748.5,17.50222223,-564.4045335519504,1020.876781528598,18.56444445,-550.9958565241175,1042.5408484209015,21.08892012608034,-0.6141413999998615,-0.12828279999997885
748.6,17.44181819,-565.259546825209,1019.3552335324108,18.54818182,-552.0234419353096,1040.996731113168,20.97926541556072,-0.6040403999998792,-0.16262629999996248
748.7,17.37555556,-566.1056276586461,1017.835485399554,18.52666667,-553.0422482785768,1039.4492968207858,20.865875271523034,-0.6626262999998559,-0.21515149999994146
748.8,17.3109091,-566.9422338997555,1016.3183149142916,18.50454546,-554.0519967268385,1037.8987655204066,20.748105297488447,-0.6464646000005754,-0.22121210000021788
748.9,17.24555556,-567.7692905219022,1014.8022342873444,18.47777778,-555.0523853936239,1036.3449875532426,20.6271926423068,-0.6535353999998541,-0.26767679999992877
749.0,17.18181819,-568.5870432226882,1013.2886740065528,18.45181818,-556.0428118500172,1034.7879217271093,20.502271427569895,-0.6373736999998386,-0.25959599999994293
749.1,17.12111112,-569.3956570626258,1011.7768676491796,18.42333334,-557.0237244422565,1033.227541668925,20.37379735135615,-0.6070706999998917,-0.28484839999994366
749.2,17.0609091,-570.1940915466913,1010.2676962932336,18.38636364,-557.9945435870279,1031.6644004745383,20.2412237148265,-0.6020201999998472,-0.3696969999999181
749.3,16.9988889,-570.9830110836117,1008.7595098851014,18.34666667,-558.956123152748,1030.1005485015935,20.107652067826983,-0.620202000000556,-0.3969697000003394
749.4,16.940909100000002,-571.7624830759702,1007.253379753414,18.30727273,-559.9070533896659,1028.5346901311389,19.971734480716435,-0.5797979999998507,-0.3939393999999111
749.5,16.88444445,-572.532912290253,1005.7486994093648,18.26555556,-560.8471123581842,1026.9663657729575,19.83386700556085,-0.564646499999895,-0.4171716999999237
749.6,16.82272728,-573.2933829717803,1004.2461489994396,18.22818182,-561.7760537656229,1025.3960583660291,19.693515197918032,-0.617171699999874,-0.373737399999911
749.7,16.76000001,-574.0454746451043,1002.7456951526236,18.19222223,-562.6949086037248,1023.8242489952625,19.55135884352489,-0.6272726999998562,-0.3595958999999275
749.8,16.69818183,-574.7882015788239,1001.2478393802428,18.15272728,-563.6029839280944,1022.2506246351936,19.40650550754856,-0.6181818000005572,-0.3949495000003406
749.9,16.63333334,-575.5214723587801,999.752217358273,18.11333334,-564.5007218662041,1020.6748129511346,19.258662627880295,-0.6484848999998452,-0.3939393999999111
750.0,16.570909099999998,-576.2459040274055,998.2593360470488,18.07727273,-565.3882981377565,1019.098294098198,19.108867526915795,-0.6242423999998794,-0.3606060999999163
750.1,16.5088889,-576.9613672788028,996.7692394742066,18.03555556,-566.2665345842689,1017.5205494646034,18.95615608604064,-0.6202019999998509,-0.4171716999999237
750.2,16.44454546,-577.666996094398,995.2818489844876,17.99818182,-567.1342147178866,1015.9417141652168,18.800857973072656,-0.6434343999998362,-0.373737399999911
750.3,16.38222223,-578.3642965026537,993.7972569526844,17.96111112,-567.9921686283402,1014.3619483103388,18.64331571676405,-0.623232300000572,-0.37070700000031176
750.4,16.31909092,-579.052490208529,992.315281071436,17.91636364,-568.8393874120263,1012.7812597550568,18.48377316396825,-0.6313130999998492,-0.4474747999999144
750.5,16.25555556,-579.7315086085641,990.8352819865376,17.86333334,-569.6762356317067,1011.2004593804749,18.32330866569153,-0.6353535999998504,-0.5303029999998758
750.6,16.19454546,-580.4019980469725,989.3585206685484,17.80545455,-570.5019144526474,1009.6198553420268,18.1616837573789,-0.6101009999998687,-0.5787878999998702
750.7,16.13555556,-581.0635198960814,987.8841838619552,17.74555556,-571.3168999864141,1008.0407984037464,18.000410654366764,-0.5898989999998685,-0.5989898999998703
750.8,16.07545455,-581.7160856142989,986.4126752205208,17.67818183,-572.1207419809102,1006.4627855525282,17.838855131984513,-0.60101010000055,-0.6737373000006118
750.9,16.01666667,-582.3604296204436,984.9439540427736,17.60666667,-572.9136854836956,1004.8871924831482,17.678481375880107,-0.587878799999872,-0.7151515999998431
751.0,15.95636364,-582.9960204614438,983.4794736293692,17.53000001,-573.6955693040529,1003.3151341066172,17.518802680772882,-0.6030302999998632,-0.7666665999998334
751.1,15.89555556,-583.6228264083502,982.0178282669916,17.45333334,-574.4674619065291,1001.7465852669452,17.360587396648153,-0.6080807999998544,-0.7666666999998062
751.2,15.83818182,-584.2403041121552,980.558419210572,17.37272728,-575.2290598359283,1000.1815549572608,17.204285529043762,-0.5737373999998613,-0.8060605999998259
751.3,15.78000001,-584.850201290621,979.1014703337896,17.29111112,-575.9813955841619,998.620570743602,17.050472835572513,-0.5818181000005358,-0.8161616000007361
751.4,15.72727273,-585.452663879287,977.6473735865256,17.21000001,-576.7239222541856,997.0648685065886,16.90020006314113,-0.5272727999998894,-0.8111110999997994
751.5,15.68000001,-586.0483489154302,976.1952412346092,17.12555556,-577.4580265424587,995.5143393370148,16.753875631331624,-0.47272719999987967,-0.8444444999998381
751.6,15.63000001,-586.6358271095396,974.7455214074448,17.04909092,-578.183220740874,993.9689270961856,16.610663823440596,-0.4999999999998934,-0.7646463999998014
751.7,15.58555556,-587.2165507985479,973.2977774806648,16.97222223,-578.900181799065,992.4272765504512,16.470044273324895,-0.444444499999902,-0.7686868999998382
