Time,Speed1,E1,N1,Speed2,E2,N2,IVS1,A1,A2,A_hat,V_hat,A_error
1.1,16.17277662,448.4607414886362,-56.62703464030366,14.29524076,453.5557999730759,-109.2102789508664,48.99551072255157,0.2153853000000081,1.3042919000000086,0.9429089794718923,14.38953165794719,-0.36138292052811627
1.2000000000000002,16.19589052,448.3109400214093,-55.01448572635307,14.43025809,453.4049174828765,-107.78228506558472,49.17910454485149,0.2311389999999844,1.3501733000000005,0.928233670795416,14.523081457079542,-0.4219396292045845
1.3000000000000005,16.21444444,448.1624171378277,-53.40063987487156,14.56333333,453.2543938690018,-106.33875223692571,49.34844040553506,0.1855392000000216,1.3307523999999973,0.912930772476897,14.65462640724769,-0.41782162752310026
1.4000000000000004,16.23818182,448.0139341881971,-51.78403380262881,14.69,453.1040847643536,-104.8828570479988,49.50824088778975,0.2373738000000006,1.2666666999999894,0.8983968870744007,14.77983968870744,-0.3682698129255887
1.5000000000000004,16.25934342,447.8653749342289,-50.16575932180106,14.81913036,452.95401758192617,-103.41409288253746,49.65692737083001,0.211615999999992,1.2913036000000122,0.8827981721654714,14.907410177216548,-0.4085054278345408
1.6000000000000003,16.27454545,447.71735237233537,-48.54576878764429,14.94909091,452.8029996759724,-101.93194879370256,49.79386611581936,0.152020300000011,1.2996055000000002,0.8660430814581243,15.035695218145813,-0.43356241854187594
1.7000000000000006,16.28888889,447.5697988044772,-46.924211372300434,15.07444444,452.650682033324,-100.43778068334116,49.92023215703797,0.1434343999999749,1.2535352999999954,0.849338370077291,15.159378277007729,-0.4041969299227044
1.8000000000000007,16.30818182,447.4218459329789,-45.30092348752678,15.19272727,452.4977959329768,-98.93061739210114,50.03537290057143,0.1929293000000241,1.1828282999999995,0.8335873574027368,15.276086005740275,-0.3492409425972627
1.9000000000000008,16.32222222,447.2735051702287,-43.6761626511723,15.313333330000004,452.34360390464377,-97.41248393269191,50.14097685082798,0.1404039999999894,1.2060606000000351,0.8164961037061683,15.394982940370621,-0.3895644962938668
2.000000000000001,16.33967008,447.1250934377427,-42.049788192611416,15.43909091,452.18913335736346,-95.88129027053829,50.23516973907922,0.1744786000000074,1.257575799999947,0.7982376516871601,15.518914675168714,-0.45933814831278696
2.100000000000001,16.35333333,446.975633126155,-40.42217211974751,15.560000000000002,452.0339921578951,-94.33830818632202,50.31890134834296,0.1366325000000045,1.2090909000000305,0.779843356048989,15.637984335604902,-0.4292475439510415
2.200000000000001,16.36454545,446.8259560055945,-38.7930103627455,15.67545455,451.8781739674952,-92.78346741736075,50.39232533466384,0.112121199999997,1.1545454999999716,0.761564306807735,15.751610980680773,-0.39298119319223657
2.3000000000000007,16.37888889,446.6745859717912,-37.16261377993247,15.786666670000002,451.72212776778986,-91.21760087981455,50.456140067518426,0.1434343999999759,1.1121212000000331,0.7437506465223366,15.861041734652236,-0.36837055347769654
2.400000000000001,16.3903927,446.5227911557904,-35.53113120949286,15.89181818,451.5656961010528,-89.6404852510138,50.509841280108326,0.1150381000000066,1.0515150999999705,0.7262158690449654,15.964439766904496,-0.3252992309550051
2.5000000000000013,16.40444444,446.3688450968178,-33.89909639550669,15.982222220000002,451.4096553665828,-88.05444763570975,50.55544599943568,0.1405173999999923,0.9040404000000232,0.7112165317358006,16.05334387317358,-0.1928238682642226
2.6000000000000014,16.41239289,446.2131378653578,-32.266042372290336,16.06625,451.2533144869864,-86.45910420680248,50.59293571547517,0.0794845000000065,0.840277799999977,0.6964301537866161,16.135893015378663,-0.14384764621336088
2.700000000000001,16.42159822,446.056642149544,-30.63241748391136,16.14308176,451.0969693323625,-84.85675999812206,50.62409599323411,0.0920533000000037,0.768317600000013,0.6828176235624592,16.211363522356248,-0.0854999764375538
2.8000000000000016,16.43166667,445.899819871004,-28.99707852152897,16.22344673,450.9418663849593,-83.24723884084372,50.64996211473834,0.100684499999985,0.8036496999999755,0.6682713496191266,16.29027386496191,-0.1353783503808489
2.9000000000000017,16.43241291,445.7425989672456,-27.36092352161871,16.24440401,450.78566358898905,-81.63246633212667,50.67134707541892,0.0074624000000156,0.2095728000000105,0.6644830415838698,16.31085231415839,0.45491024158385934
3.0000000000000018,16.45000528,445.58510385675817,-25.724294066650767,16.27289251,450.63149622936766,-80.01377471037523,50.689515885750296,0.1759236999999912,0.2848849999999811,0.6608528255856772,16.338977792558566,0.375967825585696
3.100000000000002,16.46383361,445.4279991266391,-24.085476476983857,16.285,450.4772548741293,-78.39421779403102,50.70895891355279,0.1382832999999904,0.1210749000000176,0.660161212428914,16.351016121242893,0.5390863124288964
3.200000000000002,16.46536172,445.27047916562486,-22.446515998492604,16.30284501,450.32332731655976,-76.77308953479825,50.72704715483411,0.0152811000000241,0.1784500999999848,0.6569979928302837,16.368544809283026,0.4785478928302989
3.3000000000000016,16.48047932,445.112848349504,-20.806488060117005,16.31920196,450.1701402791496,-75.15041532283387,50.74473791136178,0.151176,0.1635695000000231,0.6555430306178794,16.38475626306179,0.4919735306178563
3.4000000000000017,16.48588028,444.9540961013651,-19.16508243211736,16.36907527,450.0173419332009,-73.52430934685877,50.76052361841752,0.0540095999999933,0.4987330999999879,0.6461602648630713,16.433691296486305,0.14742716486308344
3.5000000000000018,16.495,444.7946189396153,-17.52273062758275,16.43918316,449.8646814153144,-71.89237478090935,50.7715284643126,0.0911972000000104,0.7010788999999911,0.6327689805725596,16.502460058057256,-0.06830991942743148
